TimeGenerated,EventID,EventType,Source,Message,User,ComputerName,SourceIP
Feb 18 08:18:39,4624,Information,Security,An account was successfully logged on. Subject: api_svc,aruiz,backup-srv-07,192.168.1.50
Feb 23 17:55:06,4625,FailureAudit,Security,An account failed to log on. Account Name: root Failure Reason: bad password,dbadmin,db-srv-02,91.108.4.12
Jan 15 18:54:25,4688,Information,Security,A new process has been created: siem_alert triggered process=cmd.exe parent=explorer.exe User=backup_svc,sysadmin,backup-srv-07,198.51.100.20
Jan 20 07:24:35,8001,Warning,DLP-Agent,dlp_block: sensitive_leak attempt blocked user=backup_svc file=financial_data.xlsx classification=C3,admin,web-srv-01,10.0.2.5
Mar 29 06:03:17,4624,Information,Security,An account was successfully logged on. Subject: admin,sysadmin,db-srv-02,10.0.2.5
Jan 19 05:09:28,4624,Information,Security,An account was successfully logged on. Subject: mlopez,scanner,backup-srv-07,172.16.0.25
Jan 09 08:09:31,4625,FailureAudit,Security,An account failed to log on. Account Name: sysadmin Failure Reason: bad password,sysadmin,backup-srv-07,45.33.32.156
Jan 24 14:25:47,4624,Information,Security,An account was successfully logged on. Subject: root,dbadmin,proxy-srv-04,192.168.1.50
Feb 03 04:13:02,4648,Information,Security,A logon was attempted using explicit credentials: devops,api_svc,siem-srv-06,192.168.1.100
Jan 05 23:32:27,4648,Information,Security,A logon was attempted using explicit credentials: jgarcia,api_svc,proxy-srv-04,10.0.1.20
Feb 25 05:55:28,4624,Information,Security,An account was successfully logged on. Subject: api_svc,api_svc,auth-srv-03,10.0.2.5
Feb 27 01:21:35,4625,FailureAudit,Security,An account failed to log on. Account Name: mlopez Failure Reason: bad password,devops,dlp-agent-08,10.0.2.5
Jan 11 08:56:11,8001,Warning,DLP-Agent,dlp_block: sensitive_leak attempt blocked user=jgarcia file=financial_data.xlsx classification=C3,aruiz,web-srv-01,198.51.100.20
Jan 19 15:51:27,4672,Information,Security,Special privileges assigned to new logon: aruiz,api_svc,web-srv-01,10.0.2.5
Mar 04 12:55:42,4672,Information,Security,Special privileges assigned to new logon: dbadmin,api_svc,dlp-agent-08,10.0.1.10
Feb 23 21:37:31,7036,Information,Service Control Manager,endpoint_registered: Device compliance check passed mdm_enrolled=true,SYSTEM,db-srv-02,-
Feb 18 10:43:05,4625,FailureAudit,Security,An account failed to log on. Account Name: root Failure Reason: bad password,mlopez,db-srv-02,198.51.100.20
Mar 26 20:48:54,4688,Information,Security,A new process has been created: siem_alert triggered process=cmd.exe parent=explorer.exe User=aruiz,scanner,auth-srv-03,192.168.1.50
Jan 22 21:03:08,4624,Information,Security,An account was successfully logged on. Subject: scanner,jgarcia,backup-srv-07,192.168.1.50
Mar 24 20:22:13,4826,Information,Security,config_compliant: Boot configuration changed authorized_change=true baseline_check=passed,SYSTEM,backup-srv-07,-
Mar 01 18:43:51,4673,SuccessAudit,Security,A privileged service was called by readonly_user,devops,dlp-agent-08,10.0.1.10
Feb 23 07:08:59,4826,Information,Security,config_compliant: Boot configuration changed authorized_change=true baseline_check=passed,SYSTEM,auth-srv-03,-
Mar 25 04:33:01,7036,Information,Service Control Manager,endpoint_registered: Device compliance check passed mdm_enrolled=true,SYSTEM,siem-srv-06,-
Mar 16 11:08:21,4625,FailureAudit,Security,An account failed to log on. Account Name: backup_svc Failure Reason: bad password,jgarcia,auth-srv-03,104.21.8.9
Mar 07 08:24:41,4688,Information,Security,A new process has been created: siem_alert triggered process=cmd.exe parent=explorer.exe User=backup_svc,backup_svc,dlp-agent-08,192.168.1.50
Jan 12 03:14:54,4625,FailureAudit,Security,An account failed to log on. Account Name: sysadmin Failure Reason: bad password,dbadmin,backup-srv-07,45.33.32.156
Jan 19 20:51:25,4720,Information,Security,A user account was created: root account_provisioned=true,admin,auth-srv-03,10.0.2.5
Feb 06 16:50:13,4624,Information,Security,An account was successfully logged on. Subject: scanner,dbadmin,cloud-gw-05,10.0.2.5
Feb 14 17:05:10,4739,Information,Security,Domain policy compliance_check was changed. compliance_scan=passed,System,backup-srv-07,-
Jan 18 09:47:06,4672,Information,Security,Special privileges assigned to new logon: mlopez,root,dlp-agent-08,172.16.0.25
Jan 23 21:05:19,4624,Information,Security,An account was successfully logged on. Subject: devops,api_svc,db-srv-02,192.168.1.50
Mar 11 06:02:11,4624,Information,Security,An account was successfully logged on. Subject: devops,admin,db-srv-02,172.16.0.25
Jan 20 14:44:59,4648,Information,Security,A logon was attempted using explicit credentials: root,readonly_user,dlp-agent-08,77.88.8.8
Mar 01 10:11:28,4625,FailureAudit,Security,An account failed to log on. Account Name: root Failure Reason: bad password,mlopez,siem-srv-06,45.33.32.156
Jan 23 23:50:45,4624,Information,Security,An account was successfully logged on. Subject: jgarcia,dbadmin,cloud-gw-05,192.168.1.100
Jan 11 14:54:15,4625,FailureAudit,Security,An account failed to log on. Account Name: sysadmin Failure Reason: bad password,scanner,dlp-agent-08,104.21.8.9
Mar 14 09:50:40,4720,Information,Security,A user account was created: readonly_user account_provisioned=true,admin,auth-srv-03,10.0.2.5
Mar 22 13:44:42,4826,Information,Security,config_compliant: Boot configuration changed authorized_change=true baseline_check=passed,SYSTEM,db-srv-02,-
Feb 19 22:07:25,4688,Information,Security,A new process has been created: siem_alert triggered process=cmd.exe parent=explorer.exe User=mlopez,admin,db-srv-02,10.0.1.20
Feb 21 12:33:37,4826,Information,Security,config_compliant: Boot configuration changed authorized_change=true baseline_check=passed,SYSTEM,db-srv-02,-
Jan 19 06:13:40,4624,Information,Security,An account was successfully logged on. Subject: backup_svc,api_svc,proxy-srv-04,10.0.1.20
Jan 22 14:53:06,4624,Information,Security,An account was successfully logged on. Subject: root,jgarcia,siem-srv-06,10.0.1.10
Feb 10 08:04:15,4672,Information,Security,Special privileges assigned to new logon: sysadmin,jgarcia,web-srv-01,192.168.1.100
Mar 05 04:53:50,4720,Information,Security,A user account was created: root account_provisioned=true,admin,web-srv-01,192.168.1.50
Jan 24 14:19:01,4625,FailureAudit,Security,An account failed to log on. Account Name: api_svc Failure Reason: bad password,dbadmin,siem-srv-06,203.0.113.50
Mar 22 18:29:34,4672,Information,Security,Special privileges assigned to new logon: root,devops,auth-srv-03,192.168.1.100
Jan 04 18:11:16,4624,Information,Security,An account was successfully logged on. Subject: jgarcia,jgarcia,db-srv-02,192.168.1.100
Mar 01 19:34:14,4624,Information,Security,An account was successfully logged on. Subject: mlopez,jgarcia,backup-srv-07,10.0.1.20
Mar 11 08:12:14,4624,Information,Security,An account was successfully logged on. Subject: sysadmin,api_svc,auth-srv-03,45.33.32.156
Mar 05 05:28:41,4625,FailureAudit,Security,An account failed to log on. Account Name: dbadmin Failure Reason: bad password,backup_svc,cloud-gw-05,1.1.1.1
Feb 13 14:29:14,4826,Information,Security,config_compliant: Boot configuration changed authorized_change=true baseline_check=passed,SYSTEM,auth-srv-03,-
Mar 16 20:21:39,7036,Information,Service Control Manager,endpoint_registered: Device compliance check passed mdm_enrolled=true,SYSTEM,cloud-gw-05,-
Jan 21 00:05:05,4720,Information,Security,A user account was created: aruiz account_provisioned=true,admin,dlp-agent-08,192.168.1.50
Mar 26 11:27:08,4625,FailureAudit,Security,An account failed to log on. Account Name: sysadmin Failure Reason: bad password,scanner,backup-srv-07,104.21.8.9
Jan 27 19:30:03,4672,Information,Security,Special privileges assigned to new logon: api_svc,jgarcia,proxy-srv-04,10.0.1.10
Mar 17 00:36:47,4625,FailureAudit,Security,An account failed to log on. Account Name: dbadmin Failure Reason: bad password,api_svc,cloud-gw-05,104.21.8.9
Feb 29 00:53:30,4648,Information,Security,A logon was attempted using explicit credentials: mlopez,api_svc,auth-srv-03,192.168.1.100
Feb 03 01:43:58,7036,Information,Service Control Manager,endpoint_registered: Device compliance check passed mdm_enrolled=true,SYSTEM,proxy-srv-04,-
Feb 27 21:21:09,4624,Information,Security,An account was successfully logged on. Subject: dbadmin,sysadmin,dlp-agent-08,192.168.1.50
Mar 28 11:17:07,4673,SuccessAudit,Security,A privileged service was called by api_svc,backup_svc,cloud-gw-05,104.21.8.9
Jan 25 05:05:01,4673,SuccessAudit,Security,A privileged service was called by api_svc,admin,db-srv-02,172.16.0.25
Mar 23 17:49:37,4739,Information,Security,Domain policy compliance_check was changed. compliance_scan=passed,System,auth-srv-03,-
Feb 02 02:36:27,4672,Information,Security,Special privileges assigned to new logon: jgarcia,aruiz,db-srv-02,10.0.2.5
Jan 31 03:59:46,4624,Information,Security,An account was successfully logged on. Subject: api_svc,sysadmin,dlp-agent-08,192.168.1.50
Mar 15 00:03:08,4740,Information,Security,A user account was locked out after failed attempts: devops account_locked=true,backup_svc,auth-srv-03,10.0.1.10
Mar 03 22:36:29,4624,Information,Security,An account was successfully logged on. Subject: aruiz,scanner,siem-srv-06,10.0.1.10
Jan 27 16:47:06,4624,Information,Security,An account was successfully logged on. Subject: root,sysadmin,cloud-gw-05,10.0.1.20
Feb 26 12:37:09,4826,Information,Security,config_compliant: Boot configuration changed authorized_change=true baseline_check=passed,SYSTEM,web-srv-01,-
Jan 19 15:44:50,4624,Information,Security,An account was successfully logged on. Subject: admin,sysadmin,web-srv-01,192.168.1.50
Jan 28 14:10:56,4624,Information,Security,An account was successfully logged on. Subject: scanner,backup_svc,proxy-srv-04,192.168.1.100
Feb 04 11:05:36,7036,Information,Service Control Manager,endpoint_registered: Device compliance check passed mdm_enrolled=true,SYSTEM,cloud-gw-05,-
Feb 08 19:37:12,4624,Information,Security,An account was successfully logged on. Subject: sysadmin,backup_svc,db-srv-02,10.0.1.10
Mar 19 11:08:07,4740,Information,Security,A user account was locked out after failed attempts: readonly_user account_locked=true,aruiz,db-srv-02,192.168.1.50
Feb 12 10:54:51,4648,Information,Security,A logon was attempted using explicit credentials: backup_svc,jgarcia,proxy-srv-04,10.0.1.10
Feb 13 01:08:55,4739,Information,Security,Domain policy compliance_check was changed. compliance_scan=passed,System,siem-srv-06,-
Jan 06 16:30:34,4688,Information,Security,A new process has been created: siem_alert triggered process=cmd.exe parent=explorer.exe User=aruiz,dbadmin,auth-srv-03,10.0.1.10
Mar 18 16:09:11,4625,FailureAudit,Security,An account failed to log on. Account Name: mlopez Failure Reason: bad password,dbadmin,web-srv-01,77.88.8.8
Mar 25 19:17:22,4826,Information,Security,config_compliant: Boot configuration changed authorized_change=true baseline_check=passed,SYSTEM,dlp-agent-08,-
Mar 30 09:03:14,4672,Information,Security,Special privileges assigned to new logon: backup_svc,dbadmin,cloud-gw-05,10.0.1.10
Jan 02 13:06:54,8001,Warning,DLP-Agent,dlp_block: sensitive_leak attempt blocked user=scanner file=financial_data.xlsx classification=C3,readonly_user,auth-srv-03,192.168.1.50
Mar 13 17:46:30,4624,Information,Security,An account was successfully logged on. Subject: jgarcia,dbadmin,siem-srv-06,77.88.8.8
Jan 13 07:27:56,4624,Information,Security,An account was successfully logged on. Subject: api_svc,readonly_user,proxy-srv-04,192.168.1.50
Jan 30 17:15:41,8001,Warning,DLP-Agent,dlp_block: sensitive_leak attempt blocked user=dbadmin file=financial_data.xlsx classification=C3,root,web-srv-01,10.0.1.10
Mar 07 10:57:18,7036,Information,Service Control Manager,endpoint_registered: Device compliance check passed mdm_enrolled=true,SYSTEM,auth-srv-03,-
Feb 02 08:54:30,4826,Information,Security,config_compliant: Boot configuration changed authorized_change=true baseline_check=passed,SYSTEM,web-srv-01,-
Jan 09 00:33:18,4673,SuccessAudit,Security,A privileged service was called by jgarcia,aruiz,db-srv-02,192.168.1.50
Feb 09 23:11:09,4672,Information,Security,Special privileges assigned to new logon: dbadmin,sysadmin,dlp-agent-08,10.0.1.20
Mar 20 21:31:03,4624,Information,Security,An account was successfully logged on. Subject: mlopez,readonly_user,proxy-srv-04,10.0.1.20
Jan 21 16:37:14,4625,FailureAudit,Security,An account failed to log on. Account Name: scanner Failure Reason: bad password,admin,cloud-gw-05,198.51.100.20
Mar 16 19:48:43,4648,Information,Security,A logon was attempted using explicit credentials: root,scanner,dlp-agent-08,45.33.32.156
Mar 26 13:51:08,7036,Information,Service Control Manager,endpoint_registered: Device compliance check passed mdm_enrolled=true,SYSTEM,web-srv-01,-
Feb 09 04:22:02,4624,Information,Security,An account was successfully logged on. Subject: backup_svc,readonly_user,siem-srv-06,10.0.1.20
Jan 10 18:33:28,4625,FailureAudit,Security,An account failed to log on. Account Name: mlopez Failure Reason: bad password,root,auth-srv-03,1.1.1.1
Jan 24 01:23:19,8001,Warning,DLP-Agent,dlp_block: sensitive_leak attempt blocked user=api_svc file=financial_data.xlsx classification=C3,dbadmin,siem-srv-06,192.168.1.50
Mar 29 21:21:53,1102,Information,Security,The audit log was cleared by root - audit_trail_broken=true,readonly_user,backup-srv-07,203.0.113.50
Jan 11 05:04:07,4739,Information,Security,Domain policy compliance_check was changed. compliance_scan=passed,System,db-srv-02,-
Jan 13 23:47:50,4625,FailureAudit,Security,An account failed to log on. Account Name: devops Failure Reason: bad password,mlopez,web-srv-01,91.108.4.12
Mar 20 08:28:12,4625,FailureAudit,Security,An account failed to log on. Account Name: root Failure Reason: bad password,sysadmin,web-srv-01,192.168.1.100
Feb 22 11:46:55,4740,Information,Security,A user account was locked out after failed attempts: dbadmin account_locked=true,mlopez,auth-srv-03,192.168.1.100
Jan 20 16:47:24,4739,Information,Security,Domain policy compliance_check was changed. compliance_scan=passed,System,auth-srv-03,-
Feb 14 13:59:22,4688,Information,Security,A new process has been created: siem_alert triggered process=cmd.exe parent=explorer.exe User=api_svc,backup_svc,db-srv-02,10.0.1.20
Feb 15 23:07:40,4739,Information,Security,Domain policy compliance_check was changed. compliance_scan=passed,System,backup-srv-07,-
Mar 24 23:24:00,4688,Information,Security,A new process has been created: siem_alert triggered process=cmd.exe parent=explorer.exe User=jgarcia,scanner,auth-srv-03,172.16.0.25
Feb 18 15:32:55,8001,Warning,DLP-Agent,dlp_block: sensitive_leak attempt blocked user=admin file=financial_data.xlsx classification=C3,admin,siem-srv-06,192.168.1.100
Jan 30 06:20:59,4739,Information,Security,Domain policy compliance_check was changed. compliance_scan=passed,System,web-srv-01,-
Mar 03 06:39:47,4624,Information,Security,An account was successfully logged on. Subject: root,aruiz,backup-srv-07,172.16.0.25
Feb 29 13:46:37,7036,Information,Service Control Manager,endpoint_registered: Device compliance check passed mdm_enrolled=true,SYSTEM,dlp-agent-08,-
Jan 28 09:31:00,4826,Information,Security,config_compliant: Boot configuration changed authorized_change=true baseline_check=passed,SYSTEM,cloud-gw-05,-
Mar 06 23:33:57,4624,Information,Security,An account was successfully logged on. Subject: mlopez,admin,proxy-srv-04,10.0.2.5
Feb 13 05:28:30,7036,Information,Service Control Manager,endpoint_registered: Device compliance check passed mdm_enrolled=true,SYSTEM,db-srv-02,-
Jan 27 04:18:46,4720,Information,Security,A user account was created: backup_svc account_provisioned=true,admin,proxy-srv-04,192.168.1.50
Jan 24 13:10:07,4673,SuccessAudit,Security,A privileged service was called by devops,admin,auth-srv-03,10.0.2.5
Jan 27 22:27:56,4624,Information,Security,An account was successfully logged on. Subject: sysadmin,aruiz,proxy-srv-04,10.0.2.5
Jan 04 16:53:55,7036,Information,Service Control Manager,endpoint_registered: Device compliance check passed mdm_enrolled=true,SYSTEM,db-srv-02,-
Feb 07 23:47:46,4624,Information,Security,An account was successfully logged on. Subject: devops,aruiz,siem-srv-06,10.0.1.20
Jan 15 02:19:25,4826,Information,Security,config_compliant: Boot configuration changed authorized_change=true baseline_check=passed,SYSTEM,proxy-srv-04,-
Feb 18 01:00:06,4673,SuccessAudit,Security,A privileged service was called by jgarcia,dbadmin,db-srv-02,192.168.1.50
Mar 09 10:06:01,4688,Information,Security,A new process has been created: siem_alert triggered process=cmd.exe parent=explorer.exe User=sysadmin,jgarcia,auth-srv-03,1.1.1.1
Mar 30 12:43:43,4720,Information,Security,A user account was created: scanner account_provisioned=true,admin,proxy-srv-04,172.16.0.25
Feb 20 03:39:32,4624,Information,Security,An account was successfully logged on. Subject: sysadmin,jgarcia,proxy-srv-04,10.0.1.20
Mar 05 21:34:05,4740,Information,Security,A user account was locked out after failed attempts: root account_locked=true,jgarcia,proxy-srv-04,10.0.1.10
Jan 19 17:55:23,4688,Information,Security,A new process has been created: siem_alert triggered process=cmd.exe parent=explorer.exe User=dbadmin,api_svc,dlp-agent-08,192.168.1.50
Feb 05 10:14:55,4648,Information,Security,A logon was attempted using explicit credentials: dbadmin,aruiz,proxy-srv-04,192.168.1.100
Mar 31 02:16:29,4648,Information,Security,A logon was attempted using explicit credentials: mlopez,scanner,siem-srv-06,172.16.0.25
Jan 23 16:12:38,4688,Information,Security,A new process has been created: siem_alert triggered process=cmd.exe parent=explorer.exe User=sysadmin,sysadmin,cloud-gw-05,10.0.1.20
Mar 28 09:22:36,4739,Information,Security,Domain policy compliance_check was changed. compliance_scan=passed,System,db-srv-02,-
Jan 08 04:43:21,4672,Information,Security,Special privileges assigned to new logon: mlopez,mlopez,auth-srv-03,192.168.1.50
Mar 21 06:59:14,1102,Information,Security,The audit log was cleared by backup_svc - audit_trail_broken=true,mlopez,siem-srv-06,10.0.1.10
Mar 09 07:16:30,4673,SuccessAudit,Security,A privileged service was called by backup_svc,api_svc,db-srv-02,192.168.1.100
Mar 15 13:30:08,4672,Information,Security,Special privileges assigned to new logon: mlopez,root,auth-srv-03,192.168.1.100
Feb 26 11:39:20,4625,FailureAudit,Security,An account failed to log on. Account Name: devops Failure Reason: bad password,root,cloud-gw-05,91.108.4.12
Jan 02 18:43:15,4739,Information,Security,Domain policy compliance_check was changed. compliance_scan=passed,System,backup-srv-07,-
Feb 08 15:40:02,4625,FailureAudit,Security,An account failed to log on. Account Name: api_svc Failure Reason: bad password,api_svc,cloud-gw-05,77.88.8.8
Jan 30 22:24:11,4672,Information,Security,Special privileges assigned to new logon: devops,sysadmin,cloud-gw-05,192.168.1.100
Mar 14 09:04:16,4673,SuccessAudit,Security,A privileged service was called by scanner,jgarcia,web-srv-01,192.168.1.50
Feb 17 23:02:48,4648,Information,Security,A logon was attempted using explicit credentials: dbadmin,api_svc,cloud-gw-05,91.108.4.12
Jan 23 06:08:31,4688,Information,Security,A new process has been created: siem_alert triggered process=cmd.exe parent=explorer.exe User=jgarcia,readonly_user,dlp-agent-08,10.0.2.5
Feb 27 19:06:34,4688,Information,Security,A new process has been created: siem_alert triggered process=cmd.exe parent=explorer.exe User=admin,devops,cloud-gw-05,45.33.32.156
Feb 06 09:39:12,4625,FailureAudit,Security,An account failed to log on. Account Name: sysadmin Failure Reason: bad password,mlopez,web-srv-01,10.0.1.10
Jan 11 05:19:12,4720,Information,Security,A user account was created: root account_provisioned=true,admin,backup-srv-07,172.16.0.25
Jan 26 02:30:06,4624,Information,Security,An account was successfully logged on. Subject: root,readonly_user,backup-srv-07,192.168.1.50
Jan 09 13:35:54,4648,Information,Security,A logon was attempted using explicit credentials: devops,dbadmin,siem-srv-06,172.16.0.25
Jan 09 20:00:34,7036,Information,Service Control Manager,endpoint_registered: Device compliance check passed mdm_enrolled=true,SYSTEM,backup-srv-07,-
Mar 23 15:20:50,4648,Information,Security,A logon was attempted using explicit credentials: mlopez,devops,siem-srv-06,192.168.1.50
Mar 22 05:12:16,4673,SuccessAudit,Security,A privileged service was called by dbadmin,backup_svc,dlp-agent-08,192.168.1.50
Mar 29 02:13:44,4624,Information,Security,An account was successfully logged on. Subject: dbadmin,readonly_user,siem-srv-06,10.0.2.5
Jan 15 22:19:07,4624,Information,Security,An account was successfully logged on. Subject: devops,aruiz,siem-srv-06,192.168.1.100
Feb 22 18:27:04,4673,SuccessAudit,Security,A privileged service was called by scanner,jgarcia,auth-srv-03,172.16.0.25
Jan 14 22:39:49,4688,Information,Security,A new process has been created: siem_alert triggered process=cmd.exe parent=explorer.exe User=admin,jgarcia,siem-srv-06,10.0.1.20
Mar 16 00:15:54,4673,SuccessAudit,Security,A privileged service was called by mlopez,devops,db-srv-02,10.0.1.20
Jan 11 21:03:50,4673,SuccessAudit,Security,A privileged service was called by root,devops,dlp-agent-08,10.0.1.20
Jan 01 14:02:43,4673,SuccessAudit,Security,A privileged service was called by root,api_svc,siem-srv-06,172.16.0.25